target_sku,other_sku,manufacturer,elasticity
REDD'S CTE LATA NO RETORNABLE 269.0,ANDINA LIGHT BOTELLA RETORNABLE 250.0,manufacturer10,0
REDD'S CTE LATA NO RETORNABLE 269.0,ASPALL T. BOTELLA NO RETORNABLE 500.0,manufacturer28,0.001484928
REDD'S CTE LATA NO RETORNABLE 269.0,ANDINA LIGHT BOTELLA RETORNABLE 330.0,manufacturer10,0.001597014
REDD'S CTE LATA NO RETORNABLE 269.0,ERDINGER DUNKEL LATA NO RETORNABLE 500.0,manufacturer11,0.001026616
REDD'S CTE LATA NO RETORNABLE 269.0,BITBURGER T. BARRIL NO RETORNABLE 5000.0,manufacturer3,0.0028923
REDD'S CTE LATA NO RETORNABLE 269.0,ASAHI T. BOTELLA NO RETORNABLE 330.0,manufacturer33,0.001339845
REDD'S CTE LATA NO RETORNABLE 269.0,HEINEKEN CTE BOTELLA RETORNABLE 250.0,manufacturer10,0.001438223
REDD'S CTE LATA NO RETORNABLE 269.0,MAREDSOUS T. BOTELLA NO RETORNABLE 330.0,manufacturer9,0.001048815
REDD'S CTE LATA NO RETORNABLE 269.0,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,manufacturer10,0.001357979
REDD'S CTE LATA NO RETORNABLE 269.0,SOL CTE LATA NO RETORNABLE 269.0,manufacturer10,0.00134645
REDD'S CTE LATA NO RETORNABLE 269.0,MILLER LITE LATA NO RETORNABLE 310.0,manufacturer10,0.002488087
REDD'S CTE LATA NO RETORNABLE 269.0,CENTRAL T. BOTELLA RETORNABLE 330.0,manufacturer10,0
REDD'S CTE LATA NO RETORNABLE 269.0,3 CORDILLERAS T. BOTELLA NO RETORNABLE 330.0,manufacturer10,0.001294945
REDD'S CTE LATA NO RETORNABLE 269.0,OTRAS MARCAS T. LATA NO RETORNABLE null.0,manufacturer22,0.001109534
REDD'S CTE LATA NO RETORNABLE 269.0,BALTIKA T. BOTELLA NO RETORNABLE 500.0,manufacturer2,0
REDD'S CTE LATA NO RETORNABLE 269.0,3 CORDILLERAS ROSADA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.001107814
REDD'S CTE LATA NO RETORNABLE 269.0,ERDINGER CTE BOTELLA NO RETORNABLE 330.0,manufacturer11,0.000930594
REDD'S CTE LATA NO RETORNABLE 269.0,3 CORDILLERAS NEGRA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.001265258
REDD'S CTE LATA NO RETORNABLE 269.0,TECATE CTE LATA NO RETORNABLE 330.0,manufacturer10,0.001359562
REDD'S CTE LATA NO RETORNABLE 269.0,OTRAS MARCAS T. BOTELLA RETORNABLE 330.0,manufacturer22,0.000770711
REDD'S CTE LATA NO RETORNABLE 269.0,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,manufacturer7,0.00139275
REDD'S CTE LATA NO RETORNABLE 269.0,8.6 T. LATA NO RETORNABLE 500.0,manufacturer36,0.000957686
REDD'S CTE LATA NO RETORNABLE 269.0,OTRAS MARCAS CTE LATA NO RETORNABLE 330.0,manufacturer22,0.001689682
REDD'S CTE LATA NO RETORNABLE 269.0,ANDINA CTE BOTELLA RETORNABLE 250.0,manufacturer10,0.000784196
REDD'S CTE LATA NO RETORNABLE 269.0,LINO BREWING T. BOTELLA NO RETORNABLE 330.0,manufacturer37,0.002164471
REDD'S CTE LATA NO RETORNABLE 269.0,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,manufacturer30,0.000995171
REDD'S CTE LATA NO RETORNABLE 269.0,INNIS & GUNN T. BOTELLA NO RETORNABLE 330.0,manufacturer32,0.001418183
REDD'S CTE LATA NO RETORNABLE 269.0,OTRAS MARCAS ESPECIAL LATA NO RETORNABLE 500.0,manufacturer22,0.001291168
REDD'S CTE LATA NO RETORNABLE 269.0,ANDINA CTE LATA NO RETORNABLE 355.0,manufacturer10,0.001348322
REDD'S CTE LATA NO RETORNABLE 269.0,ANDINA CTE BOTELLA NO RETORNABLE 300.0,manufacturer10,0.001734465
REDD'S CTE LATA NO RETORNABLE 269.0,MONARCA T. LATA NO RETORNABLE 330.0,manufacturer6,0.001180121
REDD'S CTE LATA NO RETORNABLE 269.0,CHELARTE T. BOTELLA NO RETORNABLE 330.0,manufacturer23,0.001843146
REDD'S CTE LATA NO RETORNABLE 269.0,HE150KEN CTE LATA NO RETORNABLE 269.0,manufacturer10,0.001038254
REDD'S CTE LATA NO RETORNABLE 269.0,ANDINA LIGHT LATA NO RETORNABLE null.0,manufacturer10,0.002613121
REDD'S CTE LATA NO RETORNABLE 269.0,GROLSCH PREMIUM BOTELLA NO RETORNABLE 330.0,manufacturer12,0.001555927
REDD'S CTE LATA NO RETORNABLE 269.0,ANDINA CTE BOTELLA NO RETORNABLE 250.0,manufacturer10,0.001116494
REDD'S CTE LATA NO RETORNABLE 269.0,HEINEKEN CTE BOTELLA RETORNABLE 330.0,manufacturer10,0.001647004
REDD'S CTE LATA NO RETORNABLE 269.0,ELVIS JUICE T. BOTELLA NO RETORNABLE 330.0,manufacturer8,0.001487798
REDD'S CTE LATA NO RETORNABLE 269.0,LIEFMANS T. BOTELLA NO RETORNABLE 330.0,manufacturer26,0.000757451
REDD'S CTE LATA NO RETORNABLE 269.0,COLA & POLA CTE LATA NO RETORNABLE 269.0,manufacturer46,0
REDD'S CTE LATA NO RETORNABLE 269.0,ANDINA COLOMBIANA CTE BOTELLA NO RETORNABLE 200.0,manufacturer10,0
REDD'S CTE LATA NO RETORNABLE 269.0,HEINEKEN CTE BARRIL NO RETORNABLE 5000.0,manufacturer10,0.002131841
REDD'S CTE LATA NO RETORNABLE 269.0,TRES GUERREROS T. BOTELLA NO RETORNABLE 330.0,manufacturer25,0.001277355
REDD'S CTE LATA NO RETORNABLE 269.0,STOWFORD T. BOTELLA NO RETORNABLE 330.0,manufacturer5,0.001652181
REDD'S CTE LATA NO RETORNABLE 269.0,HEINEKEN CTE BOTELLA NO RETORNABLE 650.0,manufacturer10,0.001292294
REDD'S CTE LATA NO RETORNABLE 269.0,BENEDIKTINER T. LATA NO RETORNABLE 500.0,manufacturer3,0.000804263
REDD'S CTE LATA NO RETORNABLE 269.0,BENEDIKTINER T. BOTELLA NO RETORNABLE 500.0,manufacturer3,0.001110952
REDD'S CTE LATA NO RETORNABLE 269.0,HEINEKEN CTE BARRIL NO RETORNABLE null.0,manufacturer10,0.002967911
REDD'S CTE LATA NO RETORNABLE 269.0,MONARCA T. BOTELLA NO RETORNABLE 330.0,manufacturer6,0.001572161
REDD'S CTE LATA NO RETORNABLE 269.0,BALTIKA T. BOTELLA NO RETORNABLE null.0,manufacturer2,0.001418973
REDD'S CTE LATA NO RETORNABLE 269.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 750.0,manufacturer22,0
REDD'S CTE LATA NO RETORNABLE 269.0,GROLSCH PREMIUM BOTELLA NO RETORNABLE 450.0,manufacturer12,0.002086037
REDD'S CTE LATA NO RETORNABLE 269.0,WARSTEINER T. BOTELLA NO RETORNABLE 330.0,manufacturer11,0.001517213
REDD'S CTE LATA NO RETORNABLE 269.0,TECATE CTE LATA NO RETORNABLE 473.0,manufacturer10,0
AGUILA CTE LATA NO RETORNABLE 355.0,COLA & POLA LIMONADA DE COCO LATA NO RETORNABLE 330.0,manufacturer46,0.001978754
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA COLOMBIANA CTE BOTELLA NO RETORNABLE 1500.0,manufacturer10,0
AGUILA CTE LATA NO RETORNABLE 355.0,COLA & POLA CTE BOTELLA NO RETORNABLE 330.0,manufacturer46,0.001939257
AGUILA CTE LATA NO RETORNABLE 355.0,COLA & POLA LIMA LIMON LATA NO RETORNABLE 330.0,manufacturer46,0.003137966
AGUILA CTE LATA NO RETORNABLE 355.0,COLA & POLA CTE BOTELLA NO RETORNABLE 400.0,manufacturer46,0.001939257
AGUILA CTE LATA NO RETORNABLE 355.0,COLA & POLA LULO LATA NO RETORNABLE 330.0,manufacturer46,0.002584823
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA COLOMBIANA CTE LATA NO RETORNABLE 310.0,manufacturer10,0.002191849
AGUILA CTE LATA NO RETORNABLE 355.0,COLA & POLA CTE BOTELLA RETORNABLE 330.0,manufacturer46,0.002843684
AGUILA CTE LATA NO RETORNABLE 355.0,COLA & POLA ROJA BOTELLA RETORNABLE 330.0,manufacturer46,0.002243638
AGUILA CTE LATA NO RETORNABLE 355.0,COLA & POLA CTE BOTELLA NO RETORNABLE 1500.0,manufacturer46,0.00200663
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA COLOMBIANA CTE BOTELLA NO RETORNABLE 330.0,manufacturer10,0
AGUILA CTE LATA NO RETORNABLE 355.0,COLA & POLA CTE LATA NO RETORNABLE 330.0,manufacturer46,0.002195441
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA CTE LATA NO RETORNABLE 310.0,manufacturer10,0.001609792
AGUILA CTE LATA NO RETORNABLE 355.0,OTRAS MARCAS ESPECIAL LATA NO RETORNABLE 330.0,manufacturer22,0.00218203
AGUILA CTE LATA NO RETORNABLE 355.0,BITBURGER T. BOTELLA NO RETORNABLE 500.0,manufacturer3,0.001670408
AGUILA CTE LATA NO RETORNABLE 355.0,ERDINGER DUNKEL BOTELLA NO RETORNABLE 330.0,manufacturer11,0.002215845
AGUILA CTE LATA NO RETORNABLE 355.0,WEIDMANN T. LATA NO RETORNABLE 500.0,manufacturer4,0.00213146
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA LIGHT LATA NO RETORNABLE 310.0,manufacturer10,0.001702296
AGUILA CTE LATA NO RETORNABLE 355.0,ERDINGER CTE LATA NO RETORNABLE 500.0,manufacturer11,0.002172904
AGUILA CTE LATA NO RETORNABLE 355.0,MILLER LITE BOTELLA NO RETORNABLE 300.0,manufacturer10,0.002013878
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA LIGHT LATA NO RETORNABLE 330.0,manufacturer10,0.002265008
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA CTE LATA NO RETORNABLE 473.0,manufacturer10,0.002253262
AGUILA CTE LATA NO RETORNABLE 355.0,HEINEKEN CTE LATA NO RETORNABLE 250.0,manufacturer10,0.001695832
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA LIGHT BOTELLA NO RETORNABLE 300.0,manufacturer10,0.002640177
AGUILA CTE LATA NO RETORNABLE 355.0,DUVEL T. BOTELLA NO RETORNABLE 750.0,manufacturer9,0.002231859
AGUILA CTE LATA NO RETORNABLE 355.0,BITBURGER T. BOTELLA NO RETORNABLE 330.0,manufacturer3,0.001938842
AGUILA CTE LATA NO RETORNABLE 355.0,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,manufacturer21,0.001816253
AGUILA CTE LATA NO RETORNABLE 355.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 355.0,manufacturer22,0.002231228
AGUILA CTE LATA NO RETORNABLE 355.0,HOLLANDIA T. LATA NO RETORNABLE 500.0,manufacturer7,0.002131122
AGUILA CTE LATA NO RETORNABLE 355.0,APOSTOL T. BOTELLA NO RETORNABLE 330.0,manufacturer43,0.002120614
AGUILA CTE LATA NO RETORNABLE 355.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 250.0,manufacturer22,0.002250415
AGUILA CTE LATA NO RETORNABLE 355.0,MILLER LITE BOTELLA NO RETORNABLE 250.0,manufacturer10,0.002283843
AGUILA CTE LATA NO RETORNABLE 355.0,MILLER LITE BOTELLA RETORNABLE 330.0,manufacturer10,0.001818413
AGUILA CTE LATA NO RETORNABLE 355.0,3 CORDILLERAS ROSADA BOTELLA NO RETORNABLE 750.0,manufacturer10,0
AGUILA CTE LATA NO RETORNABLE 355.0,ABBAYE D'AULNE T. BOTELLA NO RETORNABLE 750.0,manufacturer44,0.002115961
AGUILA CTE LATA NO RETORNABLE 355.0,TECATE CTE BOTELLA RETORNABLE 750.0,manufacturer10,0.002679946
AGUILA CTE LATA NO RETORNABLE 355.0,POLAR CTE LATA NO RETORNABLE 355.0,manufacturer47,0
AGUILA CTE LATA NO RETORNABLE 355.0,TORREMOLINOS T. BOTELLA NO RETORNABLE 330.0,manufacturer19,0.002251518
AGUILA CTE LATA NO RETORNABLE 355.0,HEINEKEN CTE LATA NO RETORNABLE 330.0,manufacturer10,0.001669183
AGUILA CTE LATA NO RETORNABLE 355.0,SCHOFFERHOFER T. BOTELLA NO RETORNABLE 500.0,manufacturer45,0.002167036
AGUILA CTE LATA NO RETORNABLE 355.0,SOL CTE LATA NO RETORNABLE 310.0,manufacturer10,0.002195833
AGUILA CTE LATA NO RETORNABLE 355.0,KARLSBRAU T. LATA NO RETORNABLE 500.0,manufacturer29,0.002152994
AGUILA CTE LATA NO RETORNABLE 355.0,TECATE CTE LATA NO RETORNABLE 355.0,manufacturer10,0.001313921
AGUILA CTE LATA NO RETORNABLE 355.0,3 CORDILLERAS BLANCA BOTELLA NO RETORNABLE 300.0,manufacturer10,0
AGUILA CTE LATA NO RETORNABLE 355.0,STOWFORD T. LATA NO RETORNABLE 500.0,manufacturer5,0.002315605
AGUILA CTE LATA NO RETORNABLE 355.0,3 CORDILLERAS BLANCA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002244028
AGUILA CTE LATA NO RETORNABLE 355.0,DUVEL T. BOTELLA NO RETORNABLE 330.0,manufacturer9,0.002249381
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA CTE BOTELLA RETORNABLE 750.0,manufacturer10,0.001443151
AGUILA CTE LATA NO RETORNABLE 355.0,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,manufacturer22,0.002296548
AGUILA CTE LATA NO RETORNABLE 355.0,ERDINGER DUNKEL BOTELLA NO RETORNABLE 500.0,manufacturer11,0.001964874
AGUILA CTE LATA NO RETORNABLE 355.0,ABBAYE D'AULNE T. BOTELLA NO RETORNABLE 330.0,manufacturer44,0.002619105
AGUILA CTE LATA NO RETORNABLE 355.0,PL CTE BOTELLA RETORNABLE 330.0,manufacturer17,0.002922923
AGUILA CTE LATA NO RETORNABLE 355.0,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,manufacturer22,0.001263107
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA LIGHT LATA NO RETORNABLE 269.0,manufacturer10,0.002181069
AGUILA CTE LATA NO RETORNABLE 355.0,TROOPER T. LATA NO RETORNABLE 500.0,manufacturer13,0.000440876
AGUILA CTE LATA NO RETORNABLE 355.0,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,manufacturer16,0.002233575
AGUILA CTE LATA NO RETORNABLE 355.0,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002196804
AGUILA CTE LATA NO RETORNABLE 355.0,OTRAS MARCAS ESPECIAL BOTELLA NO RETORNABLE 330.0,manufacturer22,0.002349184
AGUILA CTE LATA NO RETORNABLE 355.0,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002764826
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA CTE LATA NO RETORNABLE 330.0,manufacturer10,0.002559214
AGUILA CTE LATA NO RETORNABLE 355.0,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,manufacturer22,0.002702866
AGUILA CTE LATA NO RETORNABLE 355.0,TECATE CTE BOTELLA RETORNABLE 330.0,manufacturer10,0.001647894
AGUILA CTE LATA NO RETORNABLE 355.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 330.0,manufacturer22,0.000351643
AGUILA CTE LATA NO RETORNABLE 355.0,HEINEKEN CTE LATA NO RETORNABLE 269.0,manufacturer10,0.002214307
AGUILA CTE LATA NO RETORNABLE 355.0,BITBURGER T. LATA NO RETORNABLE 500.0,manufacturer3,0.002267164
AGUILA CTE LATA NO RETORNABLE 355.0,CZECHVAR T. BOTELLA NO RETORNABLE 330.0,manufacturer14,0.002271773
AGUILA CTE LATA NO RETORNABLE 355.0,3 CORDILLERAS ROSADA LATA NO RETORNABLE 269.0,manufacturer10,0.001331837
AGUILA CTE LATA NO RETORNABLE 355.0,SOL CTE BOTELLA NO RETORNABLE 250.0,manufacturer10,0.002801003
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA CTE BOTELLA RETORNABLE 330.0,manufacturer10,0.002153454
AGUILA CTE LATA NO RETORNABLE 355.0,ELVIS JUICE T. LATA NO RETORNABLE 330.0,manufacturer8,0.002264845
AGUILA CTE LATA NO RETORNABLE 355.0,HAZY JANE T. LATA NO RETORNABLE 330.0,manufacturer8,0.002963347
AGUILA CTE LATA NO RETORNABLE 355.0,ASPALL T. BOTELLA NO RETORNABLE 330.0,manufacturer28,0.002051423
AGUILA CTE LATA NO RETORNABLE 355.0,VEDETT T. BOTELLA NO RETORNABLE 330.0,manufacturer27,0.002120743
AGUILA CTE LATA NO RETORNABLE 355.0,PL T. LATA NO RETORNABLE 330.0,manufacturer17,0.002190332
AGUILA CTE LATA NO RETORNABLE 355.0,PERONI CTE LATA NO RETORNABLE 330.0,manufacturer39,0.002134669
AGUILA CTE LATA NO RETORNABLE 355.0,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,manufacturer7,0.002041381
AGUILA CTE LATA NO RETORNABLE 355.0,TECATE CTE BOTELLA NO RETORNABLE 300.0,manufacturer10,0.002325955
AGUILA CTE LATA NO RETORNABLE 355.0,SOL CTE BOTELLA NO RETORNABLE 355.0,manufacturer10,0.002488494
AGUILA CTE LATA NO RETORNABLE 355.0,HOLLANDIA T. LATA NO RETORNABLE 330.0,manufacturer7,0.001808613
AGUILA CTE LATA NO RETORNABLE 355.0,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,manufacturer10,0.002294654
AGUILA CTE LATA NO RETORNABLE 355.0,POLAR CTE BOTELLA NO RETORNABLE null.0,manufacturer47,0.002203353
AGUILA CTE LATA NO RETORNABLE 355.0,DELIRIUM T. BOTELLA NO RETORNABLE 330.0,manufacturer34,0.002215608
AGUILA CTE LATA NO RETORNABLE 355.0,TECATE CTE LATA NO RETORNABLE 269.0,manufacturer10,0.002220998
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA LIGHT BOTELLA NO RETORNABLE 250.0,manufacturer10,0.001900317
AGUILA CTE LATA NO RETORNABLE 355.0,3 CORDILLERAS MESTIZA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002292763
AGUILA CTE LATA NO RETORNABLE 355.0,ESTRELLA DAMM T. LATA NO RETORNABLE 330.0,manufacturer31,0.002295946
AGUILA CTE LATA NO RETORNABLE 355.0,3 CORDILLERAS MULATA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002097308
AGUILA CTE LATA NO RETORNABLE 355.0,CENTRAL T. LATA NO RETORNABLE 330.0,manufacturer10,0.001895102
AGUILA CTE LATA NO RETORNABLE 355.0,MILLER LITE LATA NO RETORNABLE 269.0,manufacturer10,0.000298461
AGUILA CTE LATA NO RETORNABLE 355.0,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,manufacturer8,0.00185498
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA LIGHT LATA NO RETORNABLE 473.0,manufacturer10,0.001702296
AGUILA CTE LATA NO RETORNABLE 355.0,HEINEKEN CTE LATA NO RETORNABLE 473.0,manufacturer10,0.002127252
AGUILA CTE LATA NO RETORNABLE 355.0,OTRAS MARCAS CTE BOTELLA NO RETORNABLE 330.0,manufacturer22,0.001437725
AGUILA CTE LATA NO RETORNABLE 355.0,PUNK IPA T. LATA NO RETORNABLE 330.0,manufacturer8,0.002148216
AGUILA CTE LATA NO RETORNABLE 355.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 500.0,manufacturer22,0.002231228
AGUILA CTE LATA NO RETORNABLE 355.0,GULDEN DRAAK T. BOTELLA NO RETORNABLE 330.0,manufacturer42,0.002093778
AGUILA CTE LATA NO RETORNABLE 355.0,3 CORDILLERAS ROSADA BOTELLA NO RETORNABLE 300.0,manufacturer10,0.002530558
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA LIGHT BOTELLA RETORNABLE 750.0,manufacturer10,0
AGUILA CTE LATA NO RETORNABLE 355.0,3 CORDILLERAS MULATA BOTELLA NO RETORNABLE 300.0,manufacturer10,0
AGUILA CTE LATA NO RETORNABLE 355.0,KOSTRITZER T. LATA NO RETORNABLE 500.0,manufacturer3,0.002006209
AGUILA CTE LATA NO RETORNABLE 355.0,3 CORDILLERAS MESTIZA BOTELLA NO RETORNABLE 300.0,manufacturer10,0
AGUILA CTE LATA NO RETORNABLE 355.0,ERDINGER CTE BOTELLA NO RETORNABLE 500.0,manufacturer11,0.00217341
AGUILA CTE LATA NO RETORNABLE 355.0,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,manufacturer21,0.00237695
AGUILA CTE LATA NO RETORNABLE 355.0,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,manufacturer16,0.00221046
AGUILA CTE LATA NO RETORNABLE 355.0,LIEFMANS T. BOTELLA NO RETORNABLE 250.0,manufacturer26,0.002246717
AGUILA CTE LATA NO RETORNABLE 355.0,KUNSTMANN T. BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002313159
AGUILA CTE LATA NO RETORNABLE 355.0,DELIRIUM T. BOTELLA NO RETORNABLE 750.0,manufacturer34,0.0018036
AGUILA CTE LATA NO RETORNABLE 355.0,SCHOFFERHOFER T. BOTELLA NO RETORNABLE 330.0,manufacturer45,0
AGUILA CTE LATA NO RETORNABLE 355.0,STEAM BREW T. LATA NO RETORNABLE 500.0,manufacturer38,0.002035908
AGUILA CTE LATA NO RETORNABLE 355.0,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,manufacturer16,0.002607814
AGUILA CTE LATA NO RETORNABLE 355.0,PERONI CTE BOTELLA NO RETORNABLE 330.0,manufacturer39,0.002437284
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA CTE LATA NO RETORNABLE 269.0,manufacturer10,0.002266665
AGUILA CTE LATA NO RETORNABLE 355.0,SCHOFFERHOFER T. LATA NO RETORNABLE 500.0,manufacturer45,0.002083669
AGUILA CTE LATA NO RETORNABLE 355.0,BRUDER T. BOTELLA NO RETORNABLE 330.0,manufacturer18,0.002111366
AGUILA CTE LATA NO RETORNABLE 355.0,CHIMAY PERES T. BOTELLA NO RETORNABLE 750.0,manufacturer24,0.002726826
AGUILA CTE LATA NO RETORNABLE 355.0,LANDVIK T. LATA NO RETORNABLE 330.0,manufacturer6,0.002113838
AGUILA CTE LATA NO RETORNABLE 355.0,LLAVE CTE LATA NO RETORNABLE 330.0,manufacturer10,0.00275397
AGUILA CTE LATA NO RETORNABLE 355.0,SOL CTE BOTELLA NO RETORNABLE 330.0,manufacturer10,0.001627879
AGUILA CTE LATA NO RETORNABLE 355.0,EICHBAUM T. LATA NO RETORNABLE 500.0,manufacturer38,0.002372093
AGUILA CTE LATA NO RETORNABLE 355.0,MILLER LITE LATA NO RETORNABLE 330.0,manufacturer10,0.002685077
AGUILA CTE LATA NO RETORNABLE 355.0,CZECHVAR T. BOTELLA NO RETORNABLE 300.0,manufacturer14,0.002627937
AGUILA CTE LATA NO RETORNABLE 355.0,HAZY JANE T. BOTELLA NO RETORNABLE 330.0,manufacturer8,0.002232858
AGUILA CTE LATA NO RETORNABLE 355.0,STOWFORD T. BOTELLA NO RETORNABLE 500.0,manufacturer5,0.002045462
AGUILA CTE LATA NO RETORNABLE 355.0,CHIMAY PERES T. BOTELLA NO RETORNABLE 330.0,manufacturer24,0.001483363
AGUILA CTE LATA NO RETORNABLE 355.0,HEINEKEN CTE LATA NO RETORNABLE 310.0,manufacturer10,0.002127252
AGUILA CTE LATA NO RETORNABLE 355.0,MILLER GENUINE DRAFT BOTELLA NO RETORNABLE 355.0,manufacturer10,0.001485952
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA LIGHT BOTELLA RETORNABLE 250.0,manufacturer10,0
AGUILA CTE LATA NO RETORNABLE 355.0,ASPALL T. BOTELLA NO RETORNABLE 500.0,manufacturer28,0.00063565
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA LIGHT BOTELLA RETORNABLE 330.0,manufacturer10,0.0028613
AGUILA CTE LATA NO RETORNABLE 355.0,ERDINGER DUNKEL LATA NO RETORNABLE 500.0,manufacturer11,0.002133017
AGUILA CTE LATA NO RETORNABLE 355.0,BITBURGER T. BARRIL NO RETORNABLE 5000.0,manufacturer3,0.001755456
AGUILA CTE LATA NO RETORNABLE 355.0,ASAHI T. BOTELLA NO RETORNABLE 330.0,manufacturer33,0.00271027
AGUILA CTE LATA NO RETORNABLE 355.0,HEINEKEN CTE BOTELLA RETORNABLE 250.0,manufacturer10,0.002206471
AGUILA CTE LATA NO RETORNABLE 355.0,MAREDSOUS T. BOTELLA NO RETORNABLE 330.0,manufacturer9,0.002052046
AGUILA CTE LATA NO RETORNABLE 355.0,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,manufacturer10,0.002214894
AGUILA CTE LATA NO RETORNABLE 355.0,SOL CTE LATA NO RETORNABLE 269.0,manufacturer10,0.002294726
AGUILA CTE LATA NO RETORNABLE 355.0,MILLER LITE LATA NO RETORNABLE 310.0,manufacturer10,0.000298461
AGUILA CTE LATA NO RETORNABLE 355.0,CENTRAL T. BOTELLA RETORNABLE 330.0,manufacturer10,0
AGUILA CTE LATA NO RETORNABLE 355.0,3 CORDILLERAS T. BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002129906
AGUILA CTE LATA NO RETORNABLE 355.0,OTRAS MARCAS T. LATA NO RETORNABLE null.0,manufacturer22,0.001961502
AGUILA CTE LATA NO RETORNABLE 355.0,BALTIKA T. BOTELLA NO RETORNABLE 500.0,manufacturer2,0
AGUILA CTE LATA NO RETORNABLE 355.0,3 CORDILLERAS ROSADA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002186161
AGUILA CTE LATA NO RETORNABLE 355.0,ERDINGER CTE BOTELLA NO RETORNABLE 330.0,manufacturer11,0.002231075
AGUILA CTE LATA NO RETORNABLE 355.0,3 CORDILLERAS NEGRA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002184837
AGUILA CTE LATA NO RETORNABLE 355.0,TECATE CTE LATA NO RETORNABLE 330.0,manufacturer10,0.002247263
AGUILA CTE LATA NO RETORNABLE 355.0,OTRAS MARCAS T. BOTELLA RETORNABLE 330.0,manufacturer22,0.002209227
AGUILA CTE LATA NO RETORNABLE 355.0,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,manufacturer7,0.002193926
AGUILA CTE LATA NO RETORNABLE 355.0,8.6 T. LATA NO RETORNABLE 500.0,manufacturer36,0.002114176
AGUILA CTE LATA NO RETORNABLE 355.0,OTRAS MARCAS CTE LATA NO RETORNABLE 330.0,manufacturer22,0.00221908
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA CTE BOTELLA RETORNABLE 250.0,manufacturer10,0.001295485
AGUILA CTE LATA NO RETORNABLE 355.0,LINO BREWING T. BOTELLA NO RETORNABLE 330.0,manufacturer37,0.000509487
AGUILA CTE LATA NO RETORNABLE 355.0,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,manufacturer30,0.001780481
AGUILA CTE LATA NO RETORNABLE 355.0,INNIS & GUNN T. BOTELLA NO RETORNABLE 330.0,manufacturer32,0.001990518
AGUILA CTE LATA NO RETORNABLE 355.0,OTRAS MARCAS ESPECIAL LATA NO RETORNABLE 500.0,manufacturer22,0.001977372
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA CTE LATA NO RETORNABLE 355.0,manufacturer10,0.002089677
AGUILA CTE LATA NO RETORNABLE 355.0,ANDINA CTE BOTELLA NO RETORNABLE 300.0,manufacturer10,0.002141204
