target_sku,other_sku,manufacturer,elasticity
AGUILA 0 LATA NO RETORNABLE 355.0,PILSEN CTE BOTELLA RETORNABLE 750.0,ABI,0.001660858
AGUILA 0 LATA NO RETORNABLE 355.0,AGUILA CTE BOTELLA NO RETORNABLE 500.0,ABI,0.000680087
AGUILA 0 LATA NO RETORNABLE 355.0,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,ABI,0.00260458
AGUILA 0 LATA NO RETORNABLE 355.0,POKER CTE BOTELLA RETORNABLE 300.0,ABI,0.002114423
AGUILA 0 LATA NO RETORNABLE 355.0,CLUB COLOMBIA TRIGO LATA NO RETORNABLE 330.0,ABI,0.000624625
AGUILA 0 LATA NO RETORNABLE 355.0,BUSCH LIGHT LATA NO RETORNABLE 330.0,ABI,0.002056085
AGUILA 0 LATA NO RETORNABLE 355.0,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,ABI,0.002535681
AGUILA 0 LATA NO RETORNABLE 355.0,POKER CTE OTROS ENVASES NO RETORNABLE 330.0,ABI,0.001546957
AGUILA 0 LATA NO RETORNABLE 355.0,BUDWEISER T. BOTELLA RETORNABLE 250.0,ABI,0.002219504
AGUILA 0 LATA NO RETORNABLE 355.0,CLUB COLOMBIA JUAN VALDEZ LATA NO RETORNABLE 269.0,ABI,0
AGUILA 0 LATA NO RETORNABLE 355.0,AGUILA CTE BOTELLA NO RETORNABLE 330.0,ABI,0.001419574
AGUILA 0 LATA NO RETORNABLE 355.0,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,ABI,0.002199926
AGUILA 0 LATA NO RETORNABLE 355.0,MICHELOB ULTRA CTE LATA NO RETORNABLE 269.0,ABI,0.002191563
AGUILA 0 LATA NO RETORNABLE 355.0,CLUB COLOMBIA GRAN DORADA BOTELLA RETORNABLE null.0,ABI,0.002148069
AGUILA 0 LATA NO RETORNABLE 355.0,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,ABI,0.000891065
AGUILA 0 LATA NO RETORNABLE 355.0,AGUILA CTE BOTELLA RETORNABLE 750.0,ABI,0.002121672
AGUILA 0 LATA NO RETORNABLE 355.0,BECK'S CTE LATA NO RETORNABLE 355.0,ABI,0.00264359
AGUILA 0 LATA NO RETORNABLE 355.0,AGUILA LIGHT LATA NO RETORNABLE 296.0,ABI,0.001118186
AGUILA 0 LATA NO RETORNABLE 355.0,REDD'S ROSE LATA NO RETORNABLE 269.0,ABI,0
AGUILA 0 LATA NO RETORNABLE 355.0,AUSTEN OTRAS LATA NO RETORNABLE 330.0,ABI,0.002981655
AGUILA 0 LATA NO RETORNABLE 355.0,BUDWEISER T. BOTELLA RETORNABLE 330.0,ABI,0
AGUILA 0 LATA NO RETORNABLE 355.0,BAHIA CTE LATA NO RETORNABLE 330.0,ABI,0.000898731
AGUILA 0 LATA NO RETORNABLE 355.0,CORONA EXTRA LATA NO RETORNABLE 269.0,ABI,0.001728327
AGUILA 0 LATA NO RETORNABLE 355.0,BOGOTA BEER COMPANY LAGER BOTELLA NO RETORNABLE 330.0,ABI,0.0022456
AGUILA 0 LATA NO RETORNABLE 355.0,POKER ROJA LATA NO RETORNABLE 330.0,ABI,0.002415066
AGUILA 0 LATA NO RETORNABLE 355.0,AGUILA FUSION BOTELLA RETORNABLE 175.0,ABI,0
AGUILA 0 LATA NO RETORNABLE 355.0,COSTENA CTE BOTELLA RETORNABLE 350.0,ABI,0.000951973
AGUILA 0 LATA NO RETORNABLE 355.0,CLUB COLOMBIA SIEMBRA BOTELLA RETORNABLE 330.0,ABI,0.000554827
AGUILA 0 LATA NO RETORNABLE 355.0,BECK'S CTE LATA NO RETORNABLE 269.0,ABI,0.002972853
AGUILA 0 LATA NO RETORNABLE 355.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA NO RETORNABLE 900.0,ABI,0.000671545
AGUILA 0 LATA NO RETORNABLE 355.0,AGUILA LIGHT LATA NO RETORNABLE 300.0,ABI,0.001471082
AGUILA 0 LATA NO RETORNABLE 355.0,AGUILA FUSION BOTELLA RETORNABLE 330.0,ABI,0.002374833
AGUILA 0 LATA NO RETORNABLE 355.0,POKER PURA MALTA BOTELLA RETORNABLE 330.0,ABI,0.000887463
AGUILA 0 LATA NO RETORNABLE 355.0,NATIVA T. BOTELLA RETORNABLE 250.0,ABI,0.001767041
AGUILA 0 LATA NO RETORNABLE 355.0,AGUILA CERO BOTELLA NO RETORNABLE 330.0,ABI,0.002866543
AGUILA 0 LATA NO RETORNABLE 355.0,CLUB COLOMBIA ROJA LATA NO RETORNABLE 355.0,ABI,0.002147028
AGUILA 0 LATA NO RETORNABLE 355.0,BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,ABI,0.00159505
AGUILA 0 LATA NO RETORNABLE 355.0,BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ABI,0.002084621
AGUILA 0 LATA NO RETORNABLE 355.0,AGUILA LIGHT BOTELLA NO RETORNABLE 200.0,ABI,0.000378093
AGUILA 0 LATA NO RETORNABLE 355.0,POKER CTE BOTELLA NO RETORNABLE 300.0,ABI,0.002113027
AGUILA 0 LATA NO RETORNABLE 355.0,AGUILA LIGHT BOTELLA NO RETORNABLE 300.0,ABI,0.000378093
AGUILA 0 LATA NO RETORNABLE 355.0,BUDWEISER T. BOTELLA NO RETORNABLE null.0,ABI,0.00234532
AGUILA 0 LATA NO RETORNABLE 355.0,POKER ROJA LATA NO RETORNABLE 355.0,ABI,0.002649595
AGUILA 0 LATA NO RETORNABLE 355.0,BECK'S CTE BOTELLA RETORNABLE 275.0,ABI,0.001889371
AGUILA 0 LATA NO RETORNABLE 355.0,CLUB COLOMBIA DOBLE MALTA BOTELLA NO RETORNABLE 330.0,ABI,0.002381188
AGUILA 0 LATA NO RETORNABLE 355.0,COSTENA CTE LATA NO RETORNABLE 296.0,ABI,0.002096903
POKER LIGERA BOTELLA RETORNABLE 330.0,KAUFMANN OTRAS LATA NO RETORNABLE 330.0,ABI,0.003030458
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER CTE LATA NO RETORNABLE 330.0,ABI,0.001332713
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA FUSION LATA NO RETORNABLE 269.0,ABI,0.001242537
POKER LIGERA BOTELLA RETORNABLE 330.0,COSTENA BACANA LATA NO RETORNABLE 269.0,ABI,0.002543096
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA IMPERIAL BOTELLA NO RETORNABLE 330.0,ABI,0
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA NO RETORNABLE 330.0,ABI,0.001259777
POKER LIGERA BOTELLA RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 750.0,ABI,0.003074908
POKER LIGERA BOTELLA RETORNABLE 330.0,COSTENA CTE LATA NO RETORNABLE 330.0,ABI,0.000695167
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 473.0,ABI,0.002285514
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA CTE LATA NO RETORNABLE 330.0,ABI,0.0028621
POKER LIGERA BOTELLA RETORNABLE 330.0,COSTENA BACANA LATA NO RETORNABLE 473.0,ABI,0
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA DOBLE MALTA BOTELLA RETORNABLE 330.0,ABI,0.001185188
POKER LIGERA BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY ROSE BOTELLA NO RETORNABLE 330.0,ABI,0.002856364
POKER LIGERA BOTELLA RETORNABLE 330.0,STELLA ARTOIS T. LATA NO RETORNABLE 330.0,ABI,0.000974948
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER CTE LATA NO RETORNABLE 355.0,ABI,0.001130585
POKER LIGERA BOTELLA RETORNABLE 330.0,PILSEN CTE BOTELLA RETORNABLE 300.0,ABI,0.001197652
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 330.0,ABI,0.002729141
POKER LIGERA BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY ROSE LATA NO RETORNABLE 269.0,ABI,0.002856364
POKER LIGERA BOTELLA RETORNABLE 330.0,COSTENA BACANA BOTELLA RETORNABLE 320.0,ABI,0.00059446
POKER LIGERA BOTELLA RETORNABLE 330.0,REDD'S CTE LATA NO RETORNABLE 269.0,ABI,0.001271624
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA CTE LATA NO RETORNABLE 355.0,ABI,0.000713163
POKER LIGERA BOTELLA RETORNABLE 330.0,COSTENITA CTE BOTELLA RETORNABLE 175.0,ABI,0.001181772
POKER LIGERA BOTELLA RETORNABLE 330.0,PILSEN CTE BOTELLA RETORNABLE 1000.0,ABI,0.001443922
POKER LIGERA BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY MONSERRATE BOTELLA NO RETORNABLE 330.0,ABI,0.003097253
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,ABI,0.002989748
POKER LIGERA BOTELLA RETORNABLE 330.0,PILSEN CTE LATA NO RETORNABLE 355.0,ABI,0.003157381
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA 0 LATA NO RETORNABLE 355.0,ABI,0.002562452
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER LIGERA BOTELLA RETORNABLE 330.0,ABI,-0.043987744
POKER LIGERA BOTELLA RETORNABLE 330.0,CORONA CERO LATA NO RETORNABLE 269.0,ABI,0
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA OKTOBERFEST BOTELLA RETORNABLE 330.0,ABI,0.001068075
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 750.0,ABI,0.002890402
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA IMPERIAL BOTELLA RETORNABLE 330.0,ABI,0
POKER LIGERA BOTELLA RETORNABLE 330.0,BUDWEISER T. LATA NO RETORNABLE 269.0,ABI,0.001127685
POKER LIGERA BOTELLA RETORNABLE 330.0,STELLA ARTOIS T. BARRIL NO RETORNABLE null.0,ABI,0.000883364
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER CTE BOTELLA NO RETORNABLE 330.0,ABI,0.000960409
POKER LIGERA BOTELLA RETORNABLE 330.0,PILSEN CTE LATA NO RETORNABLE 473.0,ABI,0.003088864
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA CTE BOTELLA RETORNABLE 250.0,ABI,0.002323712
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA OKTOBERFEST LATA NO RETORNABLE 330.0,ABI,0.00139852
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA CERO BOTELLA RETORNABLE 330.0,ABI,0.001340359
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER CTE LATA NO RETORNABLE 473.0,ABI,0.00065251
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA NEGRA LATA NO RETORNABLE 355.0,ABI,0.001418872
POKER LIGERA BOTELLA RETORNABLE 330.0,BUDWEISER T. LATA NO RETORNABLE 355.0,ABI,0.001056155
POKER LIGERA BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY OTRAS BARRIL NO RETORNABLE null.0,ABI,0.001277355
POKER LIGERA BOTELLA RETORNABLE 330.0,CORONITA EXTRA BOTELLA NO RETORNABLE 207.0,ABI,0.002798516
POKER LIGERA BOTELLA RETORNABLE 330.0,BUDWEISER T. BOTELLA NO RETORNABLE 250.0,ABI,0.001271606
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER LIGERA LATA NO RETORNABLE 330.0,ABI,0.002982745
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA NEGRA BOTELLA RETORNABLE 330.0,ABI,0.001775572
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 330.0,ABI,0.00242538
POKER LIGERA BOTELLA RETORNABLE 330.0,CUSQUENA CTE BOTELLA NO RETORNABLE 310.0,ABI,0.001242582
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 250.0,ABI,0.002719801
POKER LIGERA BOTELLA RETORNABLE 330.0,CORONA EXTRA BOTELLA NO RETORNABLE 210.0,ABI,0.003103579
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 1000.0,ABI,0.001392447
POKER LIGERA BOTELLA RETORNABLE 330.0,BECK'S CTE LATA NO RETORNABLE 330.0,ABI,0.002796969
POKER LIGERA BOTELLA RETORNABLE 330.0,PILSEN CTE BOTELLA RETORNABLE 330.0,ABI,0.001092382
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA TRIGO BOTELLA NO RETORNABLE 330.0,ABI,0.001308651
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER PURA MALTA LATA NO RETORNABLE 330.0,ABI,0.003108296
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA CERO LATA NO RETORNABLE 330.0,ABI,0.00097736
POKER LIGERA BOTELLA RETORNABLE 330.0,CORONA EXTRA BOTELLA RETORNABLE 330.0,ABI,0.001327651
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA ROJA BOTELLA NO RETORNABLE 330.0,ABI,0.00090689
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 355.0,ABI,0.002135673
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 269.0,ABI,0.001269162
POKER LIGERA BOTELLA RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 1000.0,ABI,0
POKER LIGERA BOTELLA RETORNABLE 330.0,STELLA ARTOIS T. BOTELLA NO RETORNABLE 330.0,ABI,0.00112136
POKER LIGERA BOTELLA RETORNABLE 330.0,REDD'S CTE BOTELLA NO RETORNABLE 250.0,ABI,0.000824707
POKER LIGERA BOTELLA RETORNABLE 330.0,CORONA CERO BOTELLA NO RETORNABLE 330.0,ABI,0.001193282
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA NEGRA BOTELLA NO RETORNABLE 330.0,ABI,0.003045825
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,ABI,0.00310391
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA NEGRA LATA NO RETORNABLE 330.0,ABI,0.002789648
POKER LIGERA BOTELLA RETORNABLE 330.0,AZTECA CTE LATA NO RETORNABLE 330.0,ABI,0.001101766
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA DOBLE MALTA LATA NO RETORNABLE 330.0,ABI,0.000664205
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 330.0,ABI,0.001257529
POKER LIGERA BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY LA COTIDIANA LATA NO RETORNABLE 269.0,ABI,0.001097267
POKER LIGERA BOTELLA RETORNABLE 330.0,NATIVA T. BOTELLA RETORNABLE 330.0,ABI,0.001285654
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA CERO LATA NO RETORNABLE 355.0,ABI,0.001289589
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 250.0,ABI,0.002716649
POKER LIGERA BOTELLA RETORNABLE 330.0,COSTENA BACANA LATA NO RETORNABLE 330.0,ABI,0.000276087
POKER LIGERA BOTELLA RETORNABLE 330.0,STELLA ARTOIS T. LATA NO RETORNABLE 250.0,ABI,0.001264676
POKER LIGERA BOTELLA RETORNABLE 330.0,PILSEN CTE LATA NO RETORNABLE 330.0,ABI,0.001156609
POKER LIGERA BOTELLA RETORNABLE 330.0,BECK'S CTE BOTELLA NO RETORNABLE 275.0,ABI,0.000929846
POKER LIGERA BOTELLA RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 330.0,ABI,0.002875048
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 473.0,ABI,0.001187011
POKER LIGERA BOTELLA RETORNABLE 330.0,CORONITA EXTRA BOTELLA NO RETORNABLE 210.0,ABI,0.002509646
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER CTE LATA NO RETORNABLE 269.0,ABI,0.001344242
POKER LIGERA BOTELLA RETORNABLE 330.0,REDD'S CTE LATA NO RETORNABLE 296.0,ABI,0.002080736
POKER LIGERA BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY CHAPINERO BOTELLA NO RETORNABLE 330.0,ABI,0.000871294
POKER LIGERA BOTELLA RETORNABLE 330.0,CUSQUENA CTE BOTELLA NO RETORNABLE 330.0,ABI,0.000397228
POKER LIGERA BOTELLA RETORNABLE 330.0,STELLA ARTOIS T. BOTELLA NO RETORNABLE 300.0,ABI,0.00105083
POKER LIGERA BOTELLA RETORNABLE 330.0,REDD'S CTE BOTELLA RETORNABLE 330.0,ABI,0.001106952
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA 0 BOTELLA RETORNABLE 330.0,ABI,0.000631891
POKER LIGERA BOTELLA RETORNABLE 330.0,CORONITA EXTRA BOTELLA RETORNABLE 210.0,ABI,0.001082333
POKER LIGERA BOTELLA RETORNABLE 330.0,MICHELOB ULTRA CTE BOTELLA NO RETORNABLE 355.0,ABI,0.002925437
POKER LIGERA BOTELLA RETORNABLE 330.0,STELLA ARTOIS T. LATA NO RETORNABLE 269.0,ABI,0.001353303
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA 0 LATA NO RETORNABLE 330.0,ABI,0.001031408
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA CTE LATA NO RETORNABLE 269.0,ABI,0.001170213
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 269.0,ABI,0.00119636
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 330.0,ABI,0.003158874
POKER LIGERA BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY CAJICA LATA NO RETORNABLE 269.0,ABI,0.002783614
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA CTE BOTELLA RETORNABLE 330.0,ABI,0.001160603
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA RETORNABLE 330.0,ABI,0.002938093
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 750.0,ABI,0.003016796
POKER LIGERA BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY CAJICA BOTELLA NO RETORNABLE 330.0,ABI,0.001283006
POKER LIGERA BOTELLA RETORNABLE 330.0,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,ABI,0.002573189
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA CTE BOTELLA RETORNABLE 1000.0,ABI,0.002499403
POKER LIGERA BOTELLA RETORNABLE 330.0,COSTENA BACANA BOTELLA NO RETORNABLE 320.0,ABI,0.001698483
POKER LIGERA BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY SEPTIMAZO BOTELLA NO RETORNABLE 330.0,ABI,0.002856364
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA CTE LATA NO RETORNABLE 473.0,ABI,0.001275273
POKER LIGERA BOTELLA RETORNABLE 330.0,MODELO ESPECIAL BOTELLA NO RETORNABLE 355.0,ABI,0.001435735
POKER LIGERA BOTELLA RETORNABLE 330.0,PILSEN CTE BOTELLA RETORNABLE 750.0,ABI,0.001298808
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA CTE BOTELLA NO RETORNABLE 500.0,ABI,0.000916015
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,ABI,0.002923942
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 300.0,ABI,0.001344981
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA TRIGO LATA NO RETORNABLE 330.0,ABI,0.001153194
POKER LIGERA BOTELLA RETORNABLE 330.0,BUSCH LIGHT LATA NO RETORNABLE 330.0,ABI,0.001140364
POKER LIGERA BOTELLA RETORNABLE 330.0,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,ABI,0.003027686
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER CTE OTROS ENVASES NO RETORNABLE 330.0,ABI,0.000922895
POKER LIGERA BOTELLA RETORNABLE 330.0,BUDWEISER T. BOTELLA RETORNABLE 250.0,ABI,0.001106456
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA JUAN VALDEZ LATA NO RETORNABLE 269.0,ABI,0
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA CTE BOTELLA NO RETORNABLE 330.0,ABI,0.001215843
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,ABI,0.00289508
POKER LIGERA BOTELLA RETORNABLE 330.0,MICHELOB ULTRA CTE LATA NO RETORNABLE 269.0,ABI,0.002722255
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA GRAN DORADA BOTELLA RETORNABLE null.0,ABI,0.002827979
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,ABI,0.003022456
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA CTE BOTELLA RETORNABLE 750.0,ABI,0.002933422
POKER LIGERA BOTELLA RETORNABLE 330.0,BECK'S CTE LATA NO RETORNABLE 355.0,ABI,0.001292842
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 296.0,ABI,0.002966238
POKER LIGERA BOTELLA RETORNABLE 330.0,REDD'S ROSE LATA NO RETORNABLE 269.0,ABI,0
POKER LIGERA BOTELLA RETORNABLE 330.0,AUSTEN OTRAS LATA NO RETORNABLE 330.0,ABI,0.003137682
POKER LIGERA BOTELLA RETORNABLE 330.0,BUDWEISER T. BOTELLA RETORNABLE 330.0,ABI,0
POKER LIGERA BOTELLA RETORNABLE 330.0,BAHIA CTE LATA NO RETORNABLE 330.0,ABI,0.002812653
POKER LIGERA BOTELLA RETORNABLE 330.0,CORONA EXTRA LATA NO RETORNABLE 269.0,ABI,0.003018262
POKER LIGERA BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY LAGER BOTELLA NO RETORNABLE 330.0,ABI,0.001403217
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER ROJA LATA NO RETORNABLE 330.0,ABI,0.001271769
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA FUSION BOTELLA RETORNABLE 175.0,ABI,0
POKER LIGERA BOTELLA RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 350.0,ABI,0.002603513
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA SIEMBRA BOTELLA RETORNABLE 330.0,ABI,0.000621112
POKER LIGERA BOTELLA RETORNABLE 330.0,BECK'S CTE LATA NO RETORNABLE 269.0,ABI,0.000509667
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA NO RETORNABLE 900.0,ABI,0.002718588
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 300.0,ABI,0.001108926
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA FUSION BOTELLA RETORNABLE 330.0,ABI,0.002620776
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER PURA MALTA BOTELLA RETORNABLE 330.0,ABI,0.002926963
POKER LIGERA BOTELLA RETORNABLE 330.0,NATIVA T. BOTELLA RETORNABLE 250.0,ABI,0.00100933
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA CERO BOTELLA NO RETORNABLE 330.0,ABI,0.002783839
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA ROJA LATA NO RETORNABLE 355.0,ABI,0.001248808
POKER LIGERA BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,ABI,0.002856364
POKER LIGERA BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ABI,0.001030222
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA NO RETORNABLE 200.0,ABI,0.00258012
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER CTE BOTELLA NO RETORNABLE 300.0,ABI,0.001067386
POKER LIGERA BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA NO RETORNABLE 300.0,ABI,0.00258012
POKER LIGERA BOTELLA RETORNABLE 330.0,BUDWEISER T. BOTELLA NO RETORNABLE null.0,ABI,0.002980022
POKER LIGERA BOTELLA RETORNABLE 330.0,POKER ROJA LATA NO RETORNABLE 355.0,ABI,0.003008708
POKER LIGERA BOTELLA RETORNABLE 330.0,BECK'S CTE BOTELLA RETORNABLE 275.0,ABI,0.002918077
POKER LIGERA BOTELLA RETORNABLE 330.0,CLUB COLOMBIA DOBLE MALTA BOTELLA NO RETORNABLE 330.0,ABI,0.001325405
POKER LIGERA BOTELLA RETORNABLE 330.0,COSTENA CTE LATA NO RETORNABLE 296.0,ABI,0.002982279
CORONA CERO LATA NO RETORNABLE 269.0,KAUFMANN OTRAS LATA NO RETORNABLE 330.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,POKER CTE LATA NO RETORNABLE 330.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,AGUILA FUSION LATA NO RETORNABLE 269.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,COSTENA BACANA LATA NO RETORNABLE 269.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,AGUILA IMPERIAL BOTELLA NO RETORNABLE 330.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA NO RETORNABLE 330.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,COSTENA CTE BOTELLA RETORNABLE 750.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,COSTENA CTE LATA NO RETORNABLE 330.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,AGUILA LIGHT LATA NO RETORNABLE 473.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,AGUILA CTE LATA NO RETORNABLE 330.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,COSTENA BACANA LATA NO RETORNABLE 473.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,CLUB COLOMBIA DOBLE MALTA BOTELLA RETORNABLE 330.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY ROSE BOTELLA NO RETORNABLE 330.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,STELLA ARTOIS T. LATA NO RETORNABLE 330.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,POKER CTE LATA NO RETORNABLE 355.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,PILSEN CTE BOTELLA RETORNABLE 300.0,ABI,0
CORONA CERO LATA NO RETORNABLE 269.0,POKER CTE BOTELLA RETORNABLE 330.0,ABI,0
